,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,Dog_Name,Dog_class,jpg_url,img_num,Dog_Type1,p1_conf,p1_dog,Dog_Type2,p2_conf,p2_dog,Dog_Type3,p3_conf,p3_dog,retweet_count,favorite_count
1117,707776935007539200,2016-03-10 03:55:45,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11,10,sadie, ,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1.0,miniature pinscher,89.04%,True,toy terrier,5.13%,True,chihuahua,1.80%,True,925.0,3179.0
1118,707741517457260545,2016-03-10 01:35:01,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,https://twitter.com/dog_rates/status/707741517457260545/photo/1,10,10,none, ,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,1.0,whippet,73.84%,True,italian greyhound,19.18%,True,american staffordshire terrier,2.01%,True,588.0,2415.0
1120,707693576495472641,2016-03-09 22:24:31,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,https://twitter.com/dog_rates/status/707693576495472641/photo/1,7,10,jiminus, ,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,1.0,bathtub,49.95%,False,tub,48.80%,False,washbasin,0.93%,False,957.0,3304.0
1122,707610948723478529,2016-03-09 16:56:11,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,https://twitter.com/dog_rates/status/707610948723478529/photo/1,12,10,harper, ,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1.0,golden retriever,38.32%,True,cocker spaniel,16.59%,True,chesapeake bay retriever,11.82%,True,6127.0,16481.0
1123,707420581654872064,2016-03-09 04:19:44,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,https://twitter.com/dog_rates/status/707420581654872064/photo/1,4,10,keurig, ,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,1.0,ram,51.82%,False,kuvasz,14.94%,True,great pyrenees,10.60%,True,672.0,2193.0
1124,707411934438625280,2016-03-09 03:45:22,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",https://twitter.com/dog_rates/status/707411934438625280/photo/1,11,10,none,pupper,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,1.0,lakeland terrier,73.83%,True,airedale,2.85%,True,giant schnauzer,2.49%,True,580.0,2233.0
1125,707387676719185920,2016-03-09 02:08:59,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,https://twitter.com/dog_rates/status/707387676719185920/photo/1,10,10,clarkus, ,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1.0,chihuahua,88.85%,True,italian greyhound,8.86%,True,toy terrier,1.59%,True,1236.0,3391.0
1126,707377100785885184,2016-03-09 01:26:57,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",9,10,none, ,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,1.0,golden retriever,63.72%,True,bloodhound,9.45%,True,cocker spaniel,6.98%,True,1054.0,3181.0
1127,707315916783140866,2016-03-08 21:23:50,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10,10,finnegus,pupper,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,2.0,bernese mountain dog,97.92%,True,shetland sheepdog,1.10%,True,appenzeller,0.40%,True,617.0,2406.0
1128,707297311098011648,2016-03-08 20:09:54,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,"https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",10,10,cassie, ,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,1.0,blenheim spaniel,37.07%,True,shih-tzu,20.16%,True,black-footed ferret,10.16%,False,756.0,2704.0
1129,707059547140169728,2016-03-08 04:25:07,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,"https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://twitter.com/dog_rates/status/707059547140169728/photo/1",11,10,cupcake, ,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,1.0,samoyed,89.73%,True,great pyrenees,3.92%,True,kuvasz,1.95%,True,652.0,2525.0
1130,707038192327901184,2016-03-08 03:00:15,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,"https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",10,10,kathmandu, ,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,1.0,pug,64.24%,True,llama,5.73%,False,french bulldog,5.42%,True,760.0,2123.0
1131,707021089608753152,2016-03-08 01:52:18,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,"https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",12,10,tucker, ,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,2.0,cocker spaniel,55.97%,True,golden retriever,31.47%,True,pekinese,6.67%,True,1307.0,3970.0
1132,707014260413456384,2016-03-08 01:25:10,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,https://twitter.com/dog_rates/status/707014260413456384/photo/1,11,10,ellie, ,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,1.0,chihuahua,58.38%,True,italian greyhound,12.97%,True,toy terrier,8.92%,True,581.0,2253.0
1134,706901761596989440,2016-03-07 17:58:08,Twitter for iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,https://twitter.com/dog_rates/status/706901761596989440/photo/1,3,10,elliot, ,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,1.0,wild boar,85.95%,False,hog,12.90%,False,warthog,1.13%,False,565.0,1991.0
1135,706681918348251136,2016-03-07 03:24:33,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,"https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1",12,10,katie, ,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,1.0,toy poodle,71.76%,True,miniature poodle,15.14%,True,norwich terrier,4.71%,True,945.0,3205.0
1136,706644897839910912,2016-03-07 00:57:27,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,https://twitter.com/dog_rates/status/706644897839910912/video/1,9,10,shadow, ,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,1.0,space heater,13.79%,False,chihuahua,13.29%,True,cougar,11.39%,False,1054.0,2497.0
1137,706593038911545345,2016-03-06 21:31:22,Twitter for iPhone,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,https://twitter.com/dog_rates/status/706593038911545345/photo/1,10,10,none, ,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,1.0,four-poster,69.64%,False,quilt,18.93%,False,pillow,2.94%,False,611.0,2097.0
1138,706538006853918722,2016-03-06 17:52:42,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",https://twitter.com/dog_rates/status/706538006853918722/photo/1,11,10,oliver, ,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,1.0,chow,54.18%,True,pembroke,9.49%,True,pomeranian,8.54%,True,1383.0,3375.0
1139,706516534877929472,2016-03-06 16:27:23,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,https://twitter.com/dog_rates/status/706516534877929472/photo/1,12,10,none, ,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,1.0,golden retriever,77.27%,True,labrador retriever,7.17%,True,golfcart,2.10%,False,1000.0,3030.0
1140,706346369204748288,2016-03-06 05:11:12,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,"https://twitter.com/dog_rates/status/706346369204748288/photo/1,https://twitter.com/dog_rates/status/706346369204748288/photo/1",12,10,koda, ,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,1.0,tibetan mastiff,95.65%,True,rottweiler,2.54%,True,appenzeller,0.87%,True,899.0,3354.0
1141,706310011488698368,2016-03-06 02:46:44,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,"https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://twitter.com/dog_rates/status/706310011488698368/photo/1",12,10,none,pupper,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,1.0,pembroke,69.82%,True,chihuahua,10.58%,True,bloodhound,6.20%,True,7645.0,20665.0
1142,706291001778950144,2016-03-06 01:31:11,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,"https://twitter.com/dog_rates/status/706291001778950144/photo/1,https://twitter.com/dog_rates/status/706291001778950144/photo/1",11,10,none, ,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,1.0,border terrier,58.71%,True,bull mastiff,16.41%,True,staffordshire bullterrier,10.50%,True,462.0,1659.0
1143,706265994973601792,2016-03-05 23:51:49,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",https://twitter.com/dog_rates/status/706265994973601792/photo/1,11,10,kara, ,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,1.0,papillon,74.37%,True,pekinese,11.40%,True,saint bernard,4.77%,True,902.0,2661.0
1145,706166467411222528,2016-03-05 17:16:20,Twitter for iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,https://twitter.com/dog_rates/status/706166467411222528/photo/1,7,10,dexter, ,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,1.0,samoyed,43.04%,True,kuvasz,27.96%,True,great pyrenees,11.75%,True,1552.0,5003.0
1147,705975130514706432,2016-03-05 04:36:02,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,"https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",10,10,adele,pupper,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1.0,staffordshire bullterrier,58.78%,True,american staffordshire terrier,28.14%,True,bull mastiff,9.48%,True,707.0,3015.0
1148,705970349788291072,2016-03-05 04:17:02,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,https://twitter.com/dog_rates/status/705970349788291072/photo/1,12,10,lucy, ,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1.0,golden retriever,77.63%,True,labrador retriever,11.24%,True,chow,3.70%,True,866.0,3093.0
1149,705898680587526145,2016-03-04 23:32:15,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,"https://twitter.com/dog_rates/status/705898680587526145/photo/1,https://twitter.com/dog_rates/status/705898680587526145/photo/1",10,10,max, ,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,1.0,collie,80.83%,True,border collie,5.94%,True,groenendael,2.67%,True,533.0,2301.0
1150,705786532653883392,2016-03-04 16:06:36,Twitter for iPhone,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",https://twitter.com/dog_rates/status/705786532653883392/photo/1,11,10,none,pupper,https://pbs.twimg.com/media/Cct1G6vVAAI9ZjF.jpg,1.0,web site,55.03%,False,labrador retriever,14.85%,True,golden retriever,14.85%,True,499.0,1877.0
1151,705591895322394625,2016-03-04 03:13:11,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",https://twitter.com/dog_rates/status/705591895322394625/photo/1,11,10,none, ,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,1.0,basenji,87.72%,True,italian greyhound,4.79%,True,miniature pinscher,3.56%,True,1111.0,3083.0
1152,705475953783398401,2016-03-03 19:32:29,Twitter for iPhone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,"https://twitter.com/dog_rates/status/705475953783398401/photo/1,https://twitter.com/dog_rates/status/705475953783398401/photo/1",12,10,zara, ,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,1.0,golden retriever,90.88%,True,labrador retriever,3.04%,True,tennis ball,0.50%,False,881.0,2878.0
1153,705442520700944385,2016-03-03 17:19:38,Twitter for iPhone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,https://twitter.com/dog_rates/status/705442520700944385/photo/1,12,10,cooper, ,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,1.0,great pyrenees,30.91%,True,kuvasz,22.46%,True,seat belt,20.21%,False,1566.0,4292.0
1154,705428427625635840,2016-03-03 16:23:38,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,https://twitter.com/dog_rates/status/705428427625635840/photo/1,11,10,ambrose,pupper,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1.0,chihuahua,77.48%,True,quilt,7.31%,False,pembroke,2.24%,True,1618.0,3698.0
1155,705239209544720384,2016-03-03 03:51:44,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,https://twitter.com/dog_rates/status/705239209544720384/photo/1,11,10,jimothy, ,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,1.0,chihuahua,15.79%,True,toy terrier,8.99%,True,mexican hairless,6.32%,True,731.0,2908.0
1156,705223444686888960,2016-03-03 02:49:06,Twitter for iPhone,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,https://twitter.com/dog_rates/status/705223444686888960/photo/1,9,10,bode, ,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,1.0,egyptian cat,9.05%,False,chesapeake bay retriever,7.74%,True,mexican hairless,4.95%,True,773.0,2521.0
1157,705102439679201280,2016-03-02 18:48:16,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,https://twitter.com/dog_rates/status/705102439679201280/photo/1,10,10,terrenth, ,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,1.0,collie,45.77%,True,chow,27.91%,True,pomeranian,7.69%,True,502.0,2083.0
1158,705066031337840642,2016-03-02 16:23:36,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,https://twitter.com/dog_rates/status/705066031337840642/photo/1,12,10,reese, ,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,1.0,airedale,86.87%,True,irish terrier,2.76%,True,otterhound,2.53%,True,598.0,2130.0
1159,704871453724954624,2016-03-02 03:30:25,Twitter for iPhone,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,https://twitter.com/dog_rates/status/704871453724954624/photo/1,12,10,none, ,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,1.0,norfolk terrier,68.95%,True,soft-coated wheaten terrier,10.15%,True,norwich terrier,5.58%,True,1089.0,4159.0
1160,704859558691414016,2016-03-02 02:43:09,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,https://twitter.com/dog_rates/status/704859558691414016/photo/1,10,10,a,pupper,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,1.0,pug,28.44%,True,teddy,15.63%,False,mitten,13.89%,False,519.0,2186.0
1161,704847917308362754,2016-03-02 01:56:53,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",https://twitter.com/dog_rates/status/704847917308362754/photo/1,12,10,none, ,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,1.0,golden retriever,85.72%,True,labrador retriever,13.55%,True,tibetan mastiff,0.19%,True,1469.0,4925.0
1162,704819833553219584,2016-03-02 00:05:17,Twitter for iPhone,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,https://twitter.com/dog_rates/status/704819833553219584/photo/1,7,10,chesterson, ,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,1.0,guinea pig,99.48%,False,hamster,0.41%,False,wood rabbit,0.02%,False,949.0,2567.0
1163,704761120771465216,2016-03-01 20:11:59,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",13,10,none,pupper,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,1.0,siamese cat,20.23%,False,chihuahua,10.04%,True,basenji,7.21%,True,2829.0,6459.0
1164,704499785726889984,2016-03-01 02:53:32,Twitter for iPhone,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,https://twitter.com/dog_rates/status/704499785726889984/photo/1,12,10,none, ,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,1.0,chihuahua,37.65%,True,siamese cat,9.81%,False,labrador retriever,8.52%,True,982.0,2831.0
1166,704480331685040129,2016-03-01 01:36:14,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,https://twitter.com/dog_rates/status/704480331685040129/photo/1,11,10,lucia, ,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,1.0,samoyed,97.92%,True,pomeranian,0.72%,True,arctic fox,0.64%,False,1035.0,3296.0
1167,704364645503647744,2016-02-29 17:56:32,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,"https://twitter.com/dog_rates/status/704364645503647744/photo/1,https://twitter.com/dog_rates/status/704364645503647744/photo/1",12,10,bisquick, ,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,1.0,pembroke,98.07%,True,cardigan,1.85%,True,chihuahua,0.02%,True,3440.0,7764.0
1168,704347321748819968,2016-02-29 16:47:42,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,https://twitter.com/dog_rates/status/704347321748819968/photo/1,10,10,ralphson,pupper,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,1.0,teddy,23.34%,False,feather boa,8.85%,False,brittany spaniel,8.29%,True,339.0,1529.0
1170,704113298707505153,2016-02-29 01:17:46,Twitter for iPhone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,"https://twitter.com/dog_rates/status/704113298707505153/photo/1,https://twitter.com/dog_rates/status/704113298707505153/photo/1",8,10,stanley, ,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg,2.0,otter,94.55%,False,mink,1.82%,False,sea lion,1.59%,False,555.0,1803.0
1171,704054845121142784,2016-02-28 21:25:30,Twitter for iPhone,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,https://twitter.com/dog_rates/status/704054845121142784/photo/1,60,50,a, ,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,1.0,great pyrenees,66.79%,True,kuvasz,22.88%,True,golden retriever,4.39%,True,890.0,2838.0
1172,703774238772166656,2016-02-28 02:50:28,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",https://twitter.com/dog_rates/status/703774238772166656/photo/1,10,10,none, ,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,1.0,labrador retriever,99.01%,True,chesapeake bay retriever,0.80%,True,curly-coated retriever,0.12%,True,441.0,1788.0
1173,703769065844768768,2016-02-28 02:29:55,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,"https://twitter.com/dog_rates/status/703769065844768768/photo/1,https://twitter.com/dog_rates/status/703769065844768768/photo/1",10,10,none, ,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,2.0,boxer,83.90%,True,greater swiss mountain dog,8.88%,True,bull mastiff,3.17%,True,1102.0,3179.0
1174,703631701117943808,2016-02-27 17:24:05,Twitter for iPhone,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,"https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1",11,10,bella, ,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,2.0,window shade,90.95%,False,window screen,1.14%,False,brass,0.89%,False,653.0,2500.0
1175,703611486317502464,2016-02-27 16:03:45,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,https://twitter.com/dog_rates/status/703611486317502464/photo/1,10,10,scooter,pupper,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1.0,pembroke,75.64%,True,basenji,12.66%,True,cardigan,8.01%,True,1481.0,3726.0
1176,703425003149250560,2016-02-27 03:42:44,Twitter for iPhone,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",https://twitter.com/dog_rates/status/703425003149250560/photo/1,9,10,none, ,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,1.0,miniature pinscher,29.29%,True,sleeping bag,14.21%,False,italian greyhound,7.08%,True,1320.0,3700.0
1177,703407252292673536,2016-02-27 02:32:12,Twitter for iPhone,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,https://twitter.com/dog_rates/status/703407252292673536/photo/1,10,10,none,pupper,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,1.0,doormat,20.11%,False,turnstile,8.86%,False,carton,8.29%,False,673.0,2366.0
1178,703382836347330562,2016-02-27 00:55:11,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,"https://twitter.com/dog_rates/status/703382836347330562/photo/1,https://twitter.com/dog_rates/status/703382836347330562/photo/1",12,10,charlie, ,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,2.0,golden retriever,94.57%,True,standard poodle,1.44%,True,tibetan mastiff,1.20%,True,1107.0,3407.0
1179,703356393781329922,2016-02-26 23:10:06,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,https://twitter.com/dog_rates/status/703356393781329922/photo/1,9,10,socks, ,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,1.0,border collie,89.48%,True,collie,9.74%,True,english springer,0.30%,True,373.0,1860.0
1180,703268521220972544,2016-02-26 17:20:56,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,https://twitter.com/dog_rates/status/703268521220972544/photo/1,12,10,none,pupper,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,1.0,wool,52.54%,False,fur coat,23.64%,False,kuvasz,3.82%,True,527.0,1925.0
1181,703079050210877440,2016-02-26 04:48:02,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,"https://twitter.com/dog_rates/status/703079050210877440/photo/1,https://twitter.com/dog_rates/status/703079050210877440/photo/1",11,10,a, ,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,2.0,pembroke,77.85%,True,shetland sheepdog,9.38%,True,cardigan,6.03%,True,2980.0,7183.0
1182,703041949650034688,2016-02-26 02:20:37,Twitter for iPhone,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,https://twitter.com/dog_rates/status/703041949650034688/photo/1,10,10,an, ,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,1.0,hippopotamus,58.14%,False,doormat,15.24%,False,sea lion,2.64%,False,12046.0,25578.0
1183,702932127499816960,2016-02-25 19:04:13,Twitter for iPhone,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,https://twitter.com/dog_rates/status/702932127499816960/photo/1,6,10,chip, ,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,1.0,wallaby,41.07%,False,wombat,23.93%,False,beaver,14.96%,False,696.0,2515.0
1185,702684942141153280,2016-02-25 02:42:00,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,https://twitter.com/dog_rates/status/702684942141153280/photo/1,11,10,lucy, ,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,1.0,golden retriever,51.41%,True,chesapeake bay retriever,17.32%,True,brittany spaniel,11.84%,True,1033.0,3142.0
